trade_date,next_trade_date,code,name,pool_type,board,pct_chg,close,limit_price,amount,turnover,first_seal_time,last_seal_time,break_count,close_vs_limit,industry,industry_board_rank,industry_limitup_count_today,market_index_trend,emotion_stage,prev_industry_open_good_rate,prev_industry_close_good_rate,prev_industry_sample_count,action_score,risk_score,board_action_quality,broken_board_quality,next_day_premium_risk,realized_label,next_open,next_high,next_close,open_premium,high_premium,close_return,net_open_return,low_open,rushed_high,continued_limit_up,lhb_listed,lhb_net_buy,institution_net,tracked_seats,buy_concentration,sell_concentration,stock_personality_tag,hist_limitup_count_3y,hist_failed_seal_count_3y,hist_failed_seal_rate_3y,hist_n,hist_open_win_rate,hist_no_premium_rate,hist_avg_open,hist_median_open,hist_avg_high,hist_avg_close,strong_is_new_high,strong_volume_ratio,tech_ma5_dev,tech_ma10_dev,tech_gain5,decision_reason,data_gaps,data_lineage
2026-08-31,2026-09-01,002886,沃特股份,涨停,3,10.0,29.04,,1885965312.0,31.392820358276367,09:30:27,14:08:15,7,,塑料,1,1,指数上涨,情绪混沌,,,0,6,1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,True,62744431.36,51652472.0,,0.16738349126115845,0.11441792997304077,样本不足,1,0,0.0,1,0.0,1.0,-0.0197740112994349,-0.0197740112994349,-0.004237288135593209,-0.03578154425612046,否,2.6146206855773926,18.51,29.99,41.8,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；3板以上有辨识度；炸板次数7次，封板分歧大；换手过高，次日抛压风险上升；题材/行业热度一般：塑料；板块内封板排序第1，属于日内前排；5日涨幅过高，次日兑现风险；今日涨停家数尚可；盘后龙虎榜净买入0.63亿，可改善次日风险；机构净买入0.52亿,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,002855,捷荣技术,涨停,5,9.972677230834961,16.1,,565427776.0,14.488382339477539,09:31:03,10:09:51,5,,消费电子,1,2,指数上涨,情绪混沌,,,0,9,3,可以打板,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,True,-27368225.0,-30931266.0,,0.12048869411878507,0.13991873880896763,样本不足,,,,,,,,,,,是,10.645825386047363,19.88,37.28,61.0,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；3板以上有辨识度；炸板次数5次，封板稳定性一般；换手处于可承接区间；题材/行业热度一般：消费电子；板块内封板排序第1，属于日内前排；图形新高或强势池新高；5日涨幅过高，次日兑现风险；今日涨停家数尚可；盘后龙虎榜净卖出0.27亿，次日风险上升；机构净卖出0.31亿,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,002098,浔兴股份,涨停,1,9.986504554748535,8.15,,86425158.0,2.984240770339966,09:31:18,09:31:18,0,,纺织制造,1,2,指数上涨,情绪混沌,,,0,7,1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,样本不足,,,,,,,,,,,是,3.2824738025665283,9.51,12.32,16.43,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；成交额过低，容量和滑点风险高；题材/行业热度一般：纺织制造；板块内封板排序第1，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,000712,锦龙股份,涨停,4,10.0,12.98,,3119349440.0,27.43531036376953,09:31:33,14:26:09,3,,证券Ⅱ,1,2,指数上涨,情绪混沌,,,0,9,0,可以打板,,低/可控,待验证/行情缺失,,,,,,,,,,,True,212939976.08,64260223.43,,0.1268255212196193,0.06541040920925231,样本不足,1,0,0.0,1,0.0,1.0,-0.01834862385321101,-0.01834862385321101,-0.006116207951070374,-0.030581039755351758,是,6.596861839294434,19.92,32.96,43.27,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；3板以上有辨识度；炸板次数3次，封板稳定性一般；换手过高，次日抛压风险上升；成交额较大，具备市场辨识度；题材/行业热度一般：证券Ⅱ；板块内封板排序第1，属于日内前排；图形新高或强势池新高；5日涨幅过高，次日兑现风险；今日涨停家数尚可；盘后龙虎榜净买入2.13亿，可改善次日风险；机构净买入0.64亿,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,002534,西子洁能,涨停,1,9.986684799194336,16.52,,137221991.0,1.015695333480835,09:31:36,09:31:42,1,,其他电源,1,1,指数上涨,情绪混沌,,,0,5,1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,样本不足,1,0,0.0,1,0.0,1.0,-0.009413468501086264,-0.009413468501086264,0.022447501810282322,0.002896451846488013,,,7.92,7.39,9.4,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：其他电源；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,002169,智光电气,涨停,1,10.008203506469727,13.41,,309032640.0,3.0750317573547363,09:31:42,09:32:30,1,,电网设备,1,1,指数上涨,情绪混沌,,,0,6,1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,样本不足,,,,,,,,,,,,,7.66,6.83,9.65,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：电网设备；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,600691,潞化科技,涨停,2,9.863945960998535,3.23,,437009792.0,5.813710689544678,09:32:09,09:59:48,1,,农化制品,2,4,指数上涨,情绪混沌,,,0,9,-2,可以打板,,低/可控,待验证/行情缺失,,,,,,,,,,,True,25537715.41,0.0,松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,0.19688853351943597,0.15861580073376502,样本不足,,,,,,,,,,,是,3.075411796569824,14.46,20.61,26.67,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；2板承接优于普通首板；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：农化制品；板块内封板排序第2，属于日内前排；图形新高或强势池新高；今日涨停家数尚可；盘后龙虎榜净买入0.26亿，可改善次日风险；关注席位上榜：松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,001221,悍高集团,涨停,1,9.994668960571289,41.27,,300949264.0,9.553241729736328,09:33:15,13:24:48,6,,家居用品,3,6,指数上涨,情绪混沌,,,0,5,2,谨慎可打,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,False,,,,,,样本不足,,,,,,,,,,,,,6.44,2.99,8.29,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数6次，封板分歧大；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：家居用品；板块内封板排序第3，属于日内前排；今日涨停家数尚可,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,601882,海天精工,涨停,1,9.989959716796875,21.91,,223856257.0,1.9834851026535034,09:33:30,09:34:30,1,,通用设备,1,8,指数上涨,情绪混沌,,,0,6,0,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,样本不足,,,,,,,,,,,,,7.94,7.84,10.94,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；所属行业在今日涨停/炸板热度前排：通用设备；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,600110,诺德股份,涨停,1,9.9634370803833,12.03,,1699415664.0,8.27534294128418,09:33:36,09:34:21,1,,电池,1,1,指数上涨,情绪混沌,,,0,6,1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,样本不足,2,0,0.0,2,1.0,0.0,0.019045686146746843,0.019045686146746843,0.049418552898156,0.01297307113024343,,,4.65,9.86,8.67,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：电池；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,603270,金帝股份,涨停,1,10.0,30.25,,270645808.0,12.811914443969727,09:34:42,09:38:33,2,,通用设备,2,8,指数上涨,情绪混沌,,,0,7,0,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,样本不足,,,,,,,,,,,,,6.72,6.95,8.93,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数2次，可接受但需看承接；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：通用设备；板块内封板排序第2，属于日内前排；今日涨停家数尚可,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,000892,欢瑞世纪,涨停,1,9.974424362182617,4.3,,226322636.0,7.524365425109863,09:34:51,09:34:51,0,,影视院线,1,4,指数上涨,情绪混沌,,,0,8,2,谨慎可打,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,False,,,,,,股性偏弱,3,0,0.0,3,0.3333333333333333,0.6666666666666666,0.008926942248577633,-0.008547008547008517,0.04297900016447135,-0.012556142286504332,,,9.92,12.1,17.81,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：影视院线；板块内封板排序第1，属于日内前排；今日涨停家数尚可；三年股性偏弱：涨停样本3，次日开盘有溢价率33.3%，均值0.9%；三年股性偏弱，不进入严格可以打板名单,前一交易日本行业涨停样本缺失；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,600227,赤天化,涨停,2,10.043667793273926,5.04,,1044807616.0,16.538843154907227,09:35:15,09:39:24,2,,农化制品,3,4,指数上涨,情绪混沌,,,0,9,-1,可以打板,,低/可控,待验证/行情缺失,,,,,,,,,,,True,28655659.45,0.0,,0.13085316919118792,0.10741229099234482,样本不足,2,2,1.0,2,0.0,1.0,-0.00272479564032696,-0.00272479564032696,0.03343920803572875,-0.028533769730583747,是,0.7267610430717468,15.7,23.26,27.59,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；2板承接优于普通首板；炸板次数2次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：农化制品；板块内封板排序第3，属于日内前排；图形新高或强势池新高；今日涨停家数尚可；盘后龙虎榜净买入0.29亿，可改善次日风险,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,300413,芒果超媒,涨停,1,20.0,16.98,,1086735440.0,6.4140400886535645,09:35:21,09:35:21,0,,数字媒体,1,3,指数上涨,情绪混沌,,,0,8,2,可以打板,,中：需看集合竞价承接,待验证/行情缺失,,,,,,,,,,,True,-30818903.92,-16372676.340000004,,0.22398723566432235,0.25214399367653273,样本不足,,,,,,,,,,,,,15.53,14.93,21.46,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：数字媒体；板块内封板排序第1，属于日内前排；今日涨停家数尚可；盘后龙虎榜净卖出0.31亿，次日风险上升；机构净卖出0.16亿,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,603269,海鸥股份,涨停,3,10.009016990661621,24.4,,1089466656.0,10.549492835998535,09:35:29,09:41:26,4,,通用设备,3,8,指数上涨,情绪混沌,,,0,11,-2,可以打板,,低/可控,待验证/行情缺失,,,,,,,,,,,True,20038049.25,-4409114.200000003,松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,0.19731142998520732,0.183309330347646,股性偏强,4,4,1.0,4,1.0,0.0,0.012280493579249041,0.006622490575354578,0.03714368530788342,0.014704270704189004,是,2.063805341720581,17.87,26.36,33.85,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；3板以上有辨识度；炸板次数4次，封板稳定性一般；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：通用设备；板块内封板排序第3，属于日内前排；图形新高或强势池新高；今日涨停家数尚可；三年股性偏强：涨停样本4，次日开盘有溢价率100.0%，均值1.2%；历史封板稳定性一般：涨停/炸板样本中未封住比例100.0%；盘后龙虎榜净买入0.20亿，可改善次日风险；机构净卖出0.04亿；关注席位上榜：松江中山东路:国泰海通证券股份有限公司上海松江区中山东路证券营业部,前一交易日本行业涨停样本缺失；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-31,2026-09-01,603721,中广天择,涨停,1,10.023041725158691,19.1,,100222873.0,4.087230205535889,09:35:31,09:36:07,1,,影视院线,2,4,指数上涨,情绪混沌,,,0,6,1,谨慎可打,,低/可控,待验证/行情缺失,,,,,,,,,,,False,,,,,,样本不足,1,1,1.0,1,1.0,0.0,0.020266357845975858,0.020266357845975858,0.0486392588303417,0.01737116386797921,,,6.26,7.29,10.53,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数上涨；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：影视院线；板块内封板排序第2，属于日内前排；今日涨停家数尚可,前一交易日本行业涨停样本缺失；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项；T+1行情缺失或未收盘：2026-09-01,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
